run_id,LassoNet,XGBoost,RF
80,"([np.int64(1), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(31), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(49)], np.float64(630.6968550191866))","([np.int64(28), np.int64(36), np.int64(37), np.int64(42), np.int64(46)], np.float64(660.5592812970283))","([np.int64(0), np.int64(4), np.int64(8), np.int64(11), np.int64(12), np.int64(17), np.int64(20), np.int64(28), np.int64(32), np.int64(36), np.int64(37), np.int64(42), np.int64(46), np.int64(48)], np.float64(519.6525940076674))"
81,"([np.int64(0), np.int64(5), np.int64(6), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(30), np.int64(33), np.int64(34), np.int64(38), np.int64(43), np.int64(46)], np.float64(628.8666643935784))","([np.int64(24), np.int64(30), np.int64(38), np.int64(49)], np.float64(744.3134117693379))","([np.int64(2), np.int64(3), np.int64(5), np.int64(13), np.int64(20), np.int64(24), np.int64(28), np.int64(30), np.int64(36), np.int64(38), np.int64(49)], np.float64(562.1522820925247))"
82,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(21), np.int64(23), np.int64(25), np.int64(27), np.int64(29), np.int64(32), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(534.52568814614))","([np.int64(38), np.int64(39), np.int64(42)], np.float64(879.5550480918758))","([np.int64(0), np.int64(6), np.int64(9), np.int64(11), np.int64(12), np.int64(16), np.int64(20), np.int64(23), np.int64(32), np.int64(38), np.int64(39), np.int64(42), np.int64(43), np.int64(47)], np.float64(498.74172139701375))"
83,"([np.int64(1), np.int64(3), np.int64(4), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(698.5461576585266))","([np.int64(8), np.int64(21), np.int64(28), np.int64(34), np.int64(41)], np.float64(783.4974548028948))","([np.int64(4), np.int64(8), np.int64(9), np.int64(10), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(28), np.int64(34), np.int64(37), np.int64(38), np.int64(41), np.int64(42)], np.float64(543.8570986535564))"
84,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(427.31746752372806))","([np.int64(37), np.int64(40)], np.float64(902.5790237217115))","([np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(13), np.int64(14), np.int64(20), np.int64(21), np.int64(28), np.int64(31), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(40)], np.float64(494.5947691620808))"
85,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(21), np.int64(25), np.int64(27), np.int64(28), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(44)], np.float64(618.5396642535918))","([np.int64(44)], np.float64(933.7675509786552))","([np.int64(4), np.int64(10), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(44), np.int64(49)], np.float64(494.89796334359573))"
86,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(457.16708061348334))","([np.int64(30), np.int64(34), np.int64(40), np.int64(41)], np.float64(772.8874548483826))","([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(26), np.int64(27), np.int64(30), np.int64(34), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(47)], np.float64(502.45909193236554))"
87,"([np.int64(0), np.int64(1), np.int64(7), np.int64(15), np.int64(17), np.int64(25), np.int64(27), np.int64(32), np.int64(33), np.int64(39), np.int64(47)], np.float64(684.4913084902232))","([], np.float64(680.2512485617248))","([np.int64(0), np.int64(1), np.int64(3), np.int64(7), np.int64(8), np.int64(17), np.int64(23), np.int64(24), np.int64(29), np.int64(39), np.int64(44), np.int64(46), np.int64(48)], np.float64(524.0358083700611))"
88,"([np.int64(1), np.int64(6), np.int64(8), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(22), np.int64(25), np.int64(29), np.int64(31), np.int64(35), np.int64(37), np.int64(40), np.int64(42), np.int64(47)], np.float64(617.8000243702934))","([np.int64(43)], np.float64(993.8609366212793))","([np.int64(3), np.int64(6), np.int64(7), np.int64(13), np.int64(17), np.int64(18), np.int64(22), np.int64(35), np.int64(42), np.int64(43), np.int64(45)], np.float64(511.53725752750785))"
89,"([np.int64(0), np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(22), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(38), np.int64(41), np.int64(47), np.int64(48), np.int64(49)], np.float64(619.1690867274078))","([np.int64(27), np.int64(42), np.int64(43), np.int64(48)], np.float64(767.733252666858))","([np.int64(17), np.int64(18), np.int64(22), np.int64(24), np.int64(27), np.int64(31), np.int64(40), np.int64(42), np.int64(43), np.int64(48), np.int64(49)], np.float64(525.0935518435659))"
90,"([np.int64(0), np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(21), np.int64(23), np.int64(24), np.int64(26), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(568.884753668522))","([np.int64(41), np.int64(49)], np.float64(892.1670763076817))","([np.int64(10), np.int64(11), np.int64(13), np.int64(17), np.int64(20), np.int64(22), np.int64(31), np.int64(34), np.int64(36), np.int64(41), np.int64(49)], np.float64(525.7280468016471))"
91,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(12), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(22), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(43), np.int64(47), np.int64(48), np.int64(49)], np.float64(632.386629774676))","([np.int64(26), np.int64(32), np.int64(33), np.int64(46), np.int64(47)], np.float64(709.5717651765536))","([np.int64(2), np.int64(9), np.int64(12), np.int64(19), np.int64(24), np.int64(25), np.int64(26), np.int64(31), np.int64(32), np.int64(33), np.int64(37), np.int64(38), np.int64(46)], np.float64(529.3061750638927))"
92,"([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(466.9742069330469))","([np.int64(32), np.int64(34), np.int64(42)], np.float64(762.3767336493619))","([np.int64(5), np.int64(9), np.int64(10), np.int64(13), np.int64(15), np.int64(18), np.int64(20), np.int64(23), np.int64(26), np.int64(28), np.int64(30), np.int64(32), np.int64(34), np.int64(42)], np.float64(514.3181699388878))"
93,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(12), np.int64(16), np.int64(18), np.int64(24), np.int64(25), np.int64(26), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(41), np.int64(44), np.int64(48)], np.float64(613.7407723575074))","([np.int64(41), np.int64(43), np.int64(45)], np.float64(820.9608410291943))","([np.int64(1), np.int64(3), np.int64(4), np.int64(8), np.int64(12), np.int64(18), np.int64(25), np.int64(26), np.int64(41), np.int64(43), np.int64(45)], np.float64(513.2261012601424))"
94,"([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47)], np.float64(622.1844696389439))","([], np.float64(684.6038002666279))","([np.int64(0), np.int64(5), np.int64(7), np.int64(12), np.int64(16), np.int64(18), np.int64(19), np.int64(25), np.int64(27), np.int64(34), np.int64(38), np.int64(47), np.int64(49)], np.float64(512.0514090695274))"
95,"([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(26), np.int64(29), np.int64(32), np.int64(37), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(592.4243922351233))","([np.int64(42), np.int64(43)], np.float64(904.6721908542534))","([np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(14), np.int64(18), np.int64(21), np.int64(26), np.int64(29), np.int64(38), np.int64(42), np.int64(43)], np.float64(511.31649510487546))"
96,"([np.int64(1), np.int64(5), np.int64(9), np.int64(10), np.int64(15), np.int64(20), np.int64(21), np.int64(28), np.int64(35), np.int64(38), np.int64(40), np.int64(41), np.int64(45), np.int64(46)], np.float64(638.9235179498919))","([np.int64(21), np.int64(41), np.int64(48)], np.float64(843.3169241603089))","([np.int64(0), np.int64(3), np.int64(6), np.int64(9), np.int64(14), np.int64(21), np.int64(25), np.int64(27), np.int64(28), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(48)], np.float64(547.0147372285654))"
97,"([np.int64(2), np.int64(5), np.int64(7), np.int64(11), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(34), np.int64(35), np.int64(37), np.int64(39), np.int64(42), np.int64(43), np.int64(47), np.int64(48), np.int64(49)], np.float64(605.1067871072066))","([np.int64(33), np.int64(47), np.int64(49)], np.float64(889.0891586360699))","([np.int64(0), np.int64(4), np.int64(13), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(26), np.int64(28), np.int64(33), np.int64(37), np.int64(47), np.int64(49)], np.float64(531.6139042513843))"
98,"([np.int64(2), np.int64(10), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(19), np.int64(21), np.int64(24), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(47)], np.float64(581.4750464035892))","([np.int64(32), np.int64(33), np.int64(43)], np.float64(867.6822134470369))","([np.int64(2), np.int64(3), np.int64(4), np.int64(11), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(30), np.int64(32), np.int64(33), np.int64(38), np.int64(43), np.int64(44), np.int64(49)], np.float64(492.48880878824065))"
99,"([np.int64(0), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(37), np.int64(38), np.int64(41), np.int64(43), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(582.8774175383242))","([np.int64(32), np.int64(49)], np.float64(870.8936414539303))","([np.int64(0), np.int64(3), np.int64(5), np.int64(7), np.int64(19), np.int64(21), np.int64(28), np.int64(31), np.int64(32), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(49)], np.float64(460.6449574568338))"
