run_id,LassoNet,XGBoost,RF
69,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(46), np.int64(47)], np.float64(635.4211879574675))","([np.int64(22), np.int64(41), np.int64(44)], np.float64(916.1844805039904))","([np.int64(1), np.int64(4), np.int64(8), np.int64(9), np.int64(10), np.int64(15), np.int64(22), np.int64(32), np.int64(33), np.int64(34), np.int64(37), np.int64(41), np.int64(44)], np.float64(570.6339367055532))"
70,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(649.2400002916762))","([np.int64(41)], np.float64(1079.4117522253323))","([np.int64(4), np.int64(12), np.int64(14), np.int64(17), np.int64(18), np.int64(19), np.int64(22), np.int64(31), np.int64(33), np.int64(39), np.int64(41), np.int64(48)], np.float64(632.0800004716132))"
71,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(10), np.int64(11), np.int64(15), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(37), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(48)], np.float64(637.8021322233129))","([np.int64(33), np.int64(41)], np.float64(975.080707902992))","([np.int64(1), np.int64(3), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(36), np.int64(41)], np.float64(550.1224337096838))"
72,"([np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46)], np.float64(548.975755589439))","([np.int64(24), np.int64(43)], np.float64(1044.76735823691))","([np.int64(2), np.int64(12), np.int64(16), np.int64(17), np.int64(19), np.int64(24), np.int64(25), np.int64(31), np.int64(33), np.int64(38), np.int64(41), np.int64(43)], np.float64(584.4048069654102))"
73,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(594.9303326190659))","([np.int64(49)], np.float64(951.8956808928807))","([np.int64(5), np.int64(13), np.int64(26), np.int64(30), np.int64(31), np.int64(35), np.int64(36), np.int64(39), np.int64(41), np.int64(44), np.int64(45), np.int64(49)], np.float64(584.8230891358578))"
74,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(11), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(48)], np.float64(619.1898805055375))","([np.int64(27), np.int64(33), np.int64(37), np.int64(38)], np.float64(956.5739483016007))","([np.int64(4), np.int64(5), np.int64(11), np.int64(17), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(46)], np.float64(598.9783981429002))"
75,"([np.int64(0), np.int64(3), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(30), np.int64(32), np.int64(35), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(45)], np.float64(626.0163354164819))","([np.int64(41)], np.float64(974.1806502462621))","([np.int64(7), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(23), np.int64(29), np.int64(35), np.int64(41), np.int64(42)], np.float64(589.8948352504376))"
76,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(672.7578725881228))","([np.int64(30), np.int64(44), np.int64(46)], np.float64(901.7330200112491))","([np.int64(0), np.int64(3), np.int64(13), np.int64(16), np.int64(19), np.int64(21), np.int64(26), np.int64(29), np.int64(30), np.int64(37), np.int64(42), np.int64(44), np.int64(46)], np.float64(617.0224351651475))"
77,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(637.1852972437385))","([np.int64(27), np.int64(44), np.int64(47), np.int64(48)], np.float64(869.8815258167962))","([np.int64(3), np.int64(10), np.int64(14), np.int64(16), np.int64(20), np.int64(24), np.int64(27), np.int64(29), np.int64(31), np.int64(37), np.int64(38), np.int64(40), np.int64(43), np.int64(44), np.int64(47), np.int64(48)], np.float64(598.972697843539))"
78,"([np.int64(0), np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47)], np.float64(671.2094509307975))","([np.int64(30), np.int64(37), np.int64(38), np.int64(44), np.int64(46)], np.float64(745.2041655491215))","([np.int64(0), np.int64(2), np.int64(13), np.int64(14), np.int64(17), np.int64(20), np.int64(22), np.int64(28), np.int64(30), np.int64(37), np.int64(38), np.int64(44), np.int64(46), np.int64(47)], np.float64(600.135862546208))"
79,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(470.2839509858481))","([np.int64(24), np.int64(25), np.int64(33), np.int64(38)], np.float64(769.16903635224))","([np.int64(6), np.int64(7), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(37), np.int64(38), np.int64(43)], np.float64(530.7176765719366))"
80,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(46), np.int64(47)], np.float64(698.7392632317487))","([np.int64(43)], np.float64(1053.6856605459961))","([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(14), np.int64(21), np.int64(22), np.int64(29), np.int64(34), np.int64(41), np.int64(43)], np.float64(591.0730321380494))"
81,"([np.int64(0), np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(32), np.int64(34), np.int64(36), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(631.7485142203607))","([np.int64(21), np.int64(24), np.int64(43)], np.float64(970.9798461374196))","([np.int64(6), np.int64(7), np.int64(15), np.int64(21), np.int64(23), np.int64(24), np.int64(30), np.int64(32), np.int64(36), np.int64(43), np.int64(47)], np.float64(616.9324834661736))"
82,"([np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(468.2390705791629))","([np.int64(27), np.int64(45)], np.float64(942.5739040887811))","([np.int64(9), np.int64(14), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(27), np.int64(31), np.int64(33), np.int64(37), np.int64(38), np.int64(45)], np.float64(594.6751729950827))"
83,"([np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(603.2450473890442))","([np.int64(27), np.int64(43)], np.float64(1006.34106454733))","([np.int64(19), np.int64(21), np.int64(22), np.int64(26), np.int64(27), np.int64(30), np.int64(33), np.int64(36), np.int64(41), np.int64(43)], np.float64(571.7351452270748))"
84,"([np.int64(0), np.int64(1), np.int64(2), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(38), np.int64(42), np.int64(44), np.int64(46)], np.float64(725.2854813843954))","([np.int64(41), np.int64(45)], np.float64(933.0067742912697))","([np.int64(1), np.int64(4), np.int64(5), np.int64(7), np.int64(11), np.int64(12), np.int64(13), np.int64(19), np.int64(30), np.int64(34), np.int64(35), np.int64(37), np.int64(41), np.int64(45)], np.float64(606.6180063067698))"
85,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(418.6559999753587))","([], np.float64(680.2005109323658))","([np.int64(8), np.int64(11), np.int64(13), np.int64(20), np.int64(26), np.int64(28), np.int64(30), np.int64(31), np.int64(36), np.int64(40), np.int64(41), np.int64(42), np.int64(47), np.int64(48)], np.float64(559.7103807526076))"
86,"([np.int64(0), np.int64(2), np.int64(3), np.int64(6), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(19), np.int64(20), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(37), np.int64(39), np.int64(40), np.int64(44), np.int64(48), np.int64(49)], np.float64(689.2268246415888))","([np.int64(48), np.int64(49)], np.float64(1050.7300312075988))","([np.int64(0), np.int64(5), np.int64(12), np.int64(13), np.int64(19), np.int64(21), np.int64(22), np.int64(26), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(40), np.int64(48), np.int64(49)], np.float64(592.5116670139321))"
87,"([np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(705.7945146931082))","([], np.float64(766.9873530721572))","([np.int64(5), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(21), np.int64(25), np.int64(26), np.int64(30), np.int64(38), np.int64(41), np.int64(43), np.int64(48)], np.float64(627.4464472654244))"
88,"([np.int64(1), np.int64(2), np.int64(4), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(17), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(42), np.int64(44), np.int64(47), np.int64(49)], np.float64(681.2401806757534))","([np.int64(30), np.int64(42)], np.float64(1036.1850619356123))","([np.int64(5), np.int64(10), np.int64(17), np.int64(18), np.int64(23), np.int64(30), np.int64(34), np.int64(42), np.int64(44), np.int64(49)], np.float64(696.3290406313779))"
89,"([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(24), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(631.5761650168324))","([np.int64(33), np.int64(37)], np.float64(1028.1682552396398))","([np.int64(3), np.int64(8), np.int64(14), np.int64(22), np.int64(24), np.int64(30), np.int64(33), np.int64(37), np.int64(40), np.int64(41), np.int64(44), np.int64(47)], np.float64(580.9259862765084))"
90,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(11), np.int64(12), np.int64(13), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(27), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(48), np.int64(49)], np.float64(658.0657878175253))","([np.int64(49)], np.float64(997.3184666671208))","([np.int64(6), np.int64(7), np.int64(8), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(22), np.int64(24), np.int64(25), np.int64(29), np.int64(33), np.int64(44), np.int64(49)], np.float64(574.9708796083424))"
91,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(27), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(609.3234770768017))","([np.int64(37), np.int64(38), np.int64(41), np.int64(43), np.int64(44), np.int64(45)], np.float64(820.5818117204321))","([np.int64(5), np.int64(9), np.int64(13), np.int64(15), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(44), np.int64(45)], np.float64(551.1411804509278))"
92,"([np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(49)], np.float64(560.8109346303293))","([], np.float64(756.3477569372773))","([np.int64(3), np.int64(6), np.int64(8), np.int64(12), np.int64(13), np.int64(15), np.int64(18), np.int64(19), np.int64(25), np.int64(27), np.int64(30), np.int64(37), np.int64(41), np.int64(43), np.int64(48), np.int64(49)], np.float64(602.859012955749))"
93,"([np.int64(2), np.int64(7), np.int64(8), np.int64(15), np.int64(22), np.int64(25), np.int64(29), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(45), np.int64(46), np.int64(48)], np.float64(696.6090798346046))","([np.int64(42)], np.float64(1041.221694231176))","([np.int64(3), np.int64(5), np.int64(16), np.int64(25), np.int64(36), np.int64(40), np.int64(42), np.int64(43), np.int64(46)], np.float64(679.5394585095269))"
94,"([np.int64(3), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(617.4800935000302))","([np.int64(33), np.int64(49)], np.float64(972.7814674058943))","([np.int64(10), np.int64(12), np.int64(19), np.int64(20), np.int64(21), np.int64(25), np.int64(31), np.int64(33), np.int64(39), np.int64(40), np.int64(44), np.int64(49)], np.float64(556.5489686675477))"
95,"([np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(29), np.int64(31), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(44), np.int64(45), np.int64(46), np.int64(49)], np.float64(721.0833467473705))","([np.int64(27), np.int64(49)], np.float64(1010.310601588342))","([np.int64(12), np.int64(17), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(29), np.int64(31), np.int64(40), np.int64(44), np.int64(46), np.int64(49)], np.float64(600.6815686472577))"
96,"([np.int64(0), np.int64(1), np.int64(8), np.int64(11), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(29), np.int64(30), np.int64(31), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(696.2680111431047))","([np.int64(44)], np.float64(1058.6884417993324))","([np.int64(3), np.int64(13), np.int64(24), np.int64(27), np.int64(29), np.int64(30), np.int64(35), np.int64(37), np.int64(44)], np.float64(683.507534240587))"
97,"([np.int64(0), np.int64(3), np.int64(4), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(14), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(601.0938965710441))","([np.int64(27), np.int64(40), np.int64(48)], np.float64(851.158115183636))","([np.int64(5), np.int64(6), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(21), np.int64(27), np.int64(35), np.int64(37), np.int64(40)], np.float64(552.0029563998812))"
98,"([np.int64(1), np.int64(5), np.int64(12), np.int64(13), np.int64(15), np.int64(17), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(39), np.int64(41), np.int64(46), np.int64(47)], np.float64(711.267592579996))","([np.int64(37), np.int64(41), np.int64(44)], np.float64(955.9577363013653))","([np.int64(3), np.int64(5), np.int64(11), np.int64(14), np.int64(15), np.int64(17), np.int64(24), np.int64(29), np.int64(30), np.int64(37), np.int64(41), np.int64(44)], np.float64(626.7644714893838))"
99,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(585.6740371626654))","([np.int64(31), np.int64(42), np.int64(46)], np.float64(913.4428175038703))","([np.int64(1), np.int64(4), np.int64(9), np.int64(16), np.int64(22), np.int64(31), np.int64(35), np.int64(40), np.int64(41), np.int64(42), np.int64(46)], np.float64(609.3942182079412))"
