run_id,LassoNet,XGBoost,RF
78,"([np.int64(4), np.int64(6), np.int64(8), np.int64(12), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(46)], np.float64(253.27297304651782))","([np.int64(13), np.int64(20), np.int64(23), np.int64(29), np.int64(36), np.int64(37), np.int64(42)], np.float64(369.7172974695299))","([np.int64(4), np.int64(8), np.int64(12), np.int64(13), np.int64(20), np.int64(23), np.int64(25), np.int64(29), np.int64(33), np.int64(36), np.int64(37), np.int64(42)], np.float64(274.2761796269734))"
79,"([np.int64(3), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(21), np.int64(23), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42)], np.float64(311.12637295477805))","([np.int64(8), np.int64(14), np.int64(23), np.int64(28), np.int64(36), np.int64(38), np.int64(42), np.int64(43)], np.float64(301.1022745309287))","([np.int64(3), np.int64(8), np.int64(10), np.int64(13), np.int64(14), np.int64(21), np.int64(23), np.int64(28), np.int64(36), np.int64(38), np.int64(42), np.int64(43)], np.float64(306.4245129931964))"
80,"([np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(126.00083205750661))","([np.int64(28), np.int64(30), np.int64(34), np.int64(36), np.int64(44), np.int64(46)], np.float64(348.57250467732075))","([np.int64(3), np.int64(4), np.int64(22), np.int64(25), np.int64(28), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(44), np.int64(46)], np.float64(266.83883967414835))"
81,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(31), np.int64(33), np.int64(35), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(47), np.int64(48)], np.float64(318.7546013609017))","([np.int64(26), np.int64(27), np.int64(38)], np.float64(483.42084771052646))","([np.int64(1), np.int64(3), np.int64(8), np.int64(10), np.int64(15), np.int64(18), np.int64(23), np.int64(26), np.int64(27), np.int64(29), np.int64(38)], np.float64(303.00823282790395))"
82,"([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(161.6658864816299))","([np.int64(21), np.int64(22), np.int64(35), np.int64(43), np.int64(46)], np.float64(426.1738252513127))","([np.int64(0), np.int64(4), np.int64(5), np.int64(11), np.int64(21), np.int64(22), np.int64(32), np.int64(35), np.int64(43), np.int64(46)], np.float64(269.05534285042154))"
83,"([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(27), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(278.87236526422294))","([np.int64(18), np.int64(24), np.int64(32), np.int64(43), np.int64(45)], np.float64(374.1501407882092))","([np.int64(5), np.int64(10), np.int64(13), np.int64(16), np.int64(18), np.int64(24), np.int64(25), np.int64(32), np.int64(34), np.int64(43), np.int64(44), np.int64(45)], np.float64(295.46052584462075))"
84,"([np.int64(4), np.int64(5), np.int64(7), np.int64(10), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(33), np.int64(43), np.int64(44), np.int64(45), np.int64(47)], np.float64(336.9076847606046))","([np.int64(7), np.int64(10), np.int64(17), np.int64(18), np.int64(19), np.int64(31), np.int64(38), np.int64(45), np.int64(47)], np.float64(297.33899076749327))","([np.int64(4), np.int64(7), np.int64(10), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(31), np.int64(38), np.int64(45), np.int64(47)], np.float64(313.11480579151936))"
85,"([np.int64(1), np.int64(4), np.int64(5), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(40), np.int64(42), np.int64(44), np.int64(47)], np.float64(126.0224673250053))","([np.int64(4), np.int64(22), np.int64(25), np.int64(33), np.int64(38), np.int64(40)], np.float64(396.9711418094101))","([np.int64(1), np.int64(4), np.int64(5), np.int64(13), np.int64(15), np.int64(17), np.int64(18), np.int64(22), np.int64(25), np.int64(33), np.int64(38), np.int64(40)], np.float64(313.5553995819021))"
86,"([np.int64(1), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(24), np.int64(25), np.int64(28), np.int64(31), np.int64(35), np.int64(37), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(46)], np.float64(359.5758162656455))","([np.int64(20), np.int64(24), np.int64(31), np.int64(35), np.int64(41), np.int64(44)], np.float64(370.77146081430135))","([np.int64(0), np.int64(2), np.int64(6), np.int64(9), np.int64(14), np.int64(18), np.int64(20), np.int64(24), np.int64(31), np.int64(35), np.int64(41), np.int64(44)], np.float64(282.69657806219936))"
87,"([np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(30), np.int64(32), np.int64(34), np.int64(35), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(45), np.int64(47), np.int64(49)], np.float64(154.6373563970832))","([np.int64(15), np.int64(17), np.int64(23), np.int64(27), np.int64(34), np.int64(35), np.int64(40)], np.float64(351.4406026345684))","([np.int64(3), np.int64(7), np.int64(10), np.int64(11), np.int64(15), np.int64(17), np.int64(22), np.int64(23), np.int64(27), np.int64(34), np.int64(35), np.int64(40), np.int64(49)], np.float64(269.58118176277145))"
88,"([np.int64(0), np.int64(1), np.int64(2), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(26), np.int64(27), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(42), np.int64(44), np.int64(45), np.int64(47), np.int64(48)], np.float64(190.40418502439059))","([np.int64(13), np.int64(15), np.int64(21), np.int64(26), np.int64(32), np.int64(37), np.int64(44)], np.float64(359.18739475627564))","([np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(15), np.int64(21), np.int64(26), np.int64(31), np.int64(32), np.int64(33), np.int64(37), np.int64(47), np.int64(48)], np.float64(278.14681736328424))"
89,"([np.int64(2), np.int64(4), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(17), np.int64(19), np.int64(20), np.int64(23), np.int64(25), np.int64(26), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(46), np.int64(47)], np.float64(215.88296826604488))","([np.int64(17), np.int64(20), np.int64(23), np.int64(33), np.int64(35), np.int64(46), np.int64(47)], np.float64(331.8352441321452))","([np.int64(2), np.int64(3), np.int64(11), np.int64(13), np.int64(15), np.int64(17), np.int64(20), np.int64(23), np.int64(33), np.int64(35), np.int64(46), np.int64(47)], np.float64(271.7273930913745))"
90,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(197.1823195819378))","([np.int64(19), np.int64(25), np.int64(35), np.int64(40), np.int64(48)], np.float64(443.5471105066695))","([np.int64(3), np.int64(9), np.int64(10), np.int64(14), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(25), np.int64(35), np.int64(37), np.int64(40), np.int64(48)], np.float64(275.7892722008644))"
91,"([np.int64(2), np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(19), np.int64(24), np.int64(28), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(48), np.int64(49)], np.float64(315.1762061869609))","([np.int64(14), np.int64(20), np.int64(28), np.int64(34), np.int64(36), np.int64(37), np.int64(42), np.int64(45), np.int64(47)], np.float64(288.5493661679225))","([np.int64(7), np.int64(11), np.int64(13), np.int64(14), np.int64(20), np.int64(28), np.int64(34), np.int64(36), np.int64(37), np.int64(42), np.int64(45), np.int64(47)], np.float64(283.6491200714418))"
92,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(31), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(47)], np.float64(228.97042803102178))","([np.int64(13), np.int64(15), np.int64(18), np.int64(19), np.int64(43), np.int64(44), np.int64(48)], np.float64(331.25528059044063))","([np.int64(2), np.int64(4), np.int64(5), np.int64(12), np.int64(13), np.int64(15), np.int64(18), np.int64(19), np.int64(32), np.int64(43), np.int64(44), np.int64(47), np.int64(48)], np.float64(307.62434836734076))"
93,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(49)], np.float64(139.5620157398919))","([np.int64(25), np.int64(28), np.int64(37), np.int64(38), np.int64(44), np.int64(46), np.int64(49)], np.float64(344.25460653882845))","([np.int64(1), np.int64(5), np.int64(8), np.int64(11), np.int64(15), np.int64(25), np.int64(28), np.int64(30), np.int64(37), np.int64(38), np.int64(44), np.int64(46), np.int64(49)], np.float64(272.30075179163964))"
94,"([np.int64(0), np.int64(2), np.int64(3), np.int64(6), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(21), np.int64(23), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(38), np.int64(40), np.int64(41), np.int64(44), np.int64(47), np.int64(49)], np.float64(135.36434332809154))","([np.int64(16), np.int64(21), np.int64(23), np.int64(29), np.int64(31), np.int64(41), np.int64(44), np.int64(49)], np.float64(284.2590590046089))","([np.int64(0), np.int64(3), np.int64(15), np.int64(16), np.int64(21), np.int64(23), np.int64(29), np.int64(31), np.int64(40), np.int64(41), np.int64(44), np.int64(47), np.int64(49)], np.float64(278.3845718982556))"
95,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(38), np.int64(41), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(254.045573698406))","([np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(44), np.int64(48), np.int64(49)], np.float64(379.8725224207523))","([np.int64(2), np.int64(11), np.int64(14), np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(44), np.int64(48), np.int64(49)], np.float64(295.06638112060205))"
96,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(13), np.int64(17), np.int64(19), np.int64(21), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(34), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(45), np.int64(47), np.int64(48)], np.float64(165.4702296103858))","([np.int64(24), np.int64(27), np.int64(29), np.int64(36), np.int64(48)], np.float64(471.86956378544335))","([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(17), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(36), np.int64(42), np.int64(48)], np.float64(293.002229449432))"
97,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(8), np.int64(9), np.int64(12), np.int64(17), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(42), np.int64(43), np.int64(48)], np.float64(203.07541463931756))","([np.int64(23), np.int64(33), np.int64(36), np.int64(39), np.int64(43)], np.float64(410.3294029051787))","([np.int64(0), np.int64(3), np.int64(5), np.int64(17), np.int64(18), np.int64(20), np.int64(23), np.int64(33), np.int64(36), np.int64(39), np.int64(43), np.int64(44), np.int64(47)], np.float64(273.0171783499415))"
98,"([np.int64(2), np.int64(3), np.int64(4), np.int64(10), np.int64(11), np.int64(14), np.int64(19), np.int64(21), np.int64(25), np.int64(31), np.int64(35), np.int64(44), np.int64(46)], np.float64(406.83515388237544))","([np.int64(37), np.int64(44), np.int64(46)], np.float64(533.0577609448552))","([np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(12), np.int64(16), np.int64(30), np.int64(31), np.int64(37), np.int64(44), np.int64(46), np.int64(47), np.int64(49)], np.float64(285.2710348428258))"
99,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(174.2240821294363))","([np.int64(19), np.int64(30), np.int64(43)], np.float64(482.9040141558651))","([np.int64(0), np.int64(1), np.int64(2), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(13), np.int64(15), np.int64(17), np.int64(19), np.int64(23), np.int64(30), np.int64(31), np.int64(43), np.int64(46)], np.float64(292.44539066696484))"
